id,text
1130226980140404737,We're in Alabama to say: Abortion is a constitutional right. We will not allow states to take away a woman's right to control her own body. Join us as we take a stand in Birmingham. https://t.co/flEMuNtl9J
1130214186355691521,Pamela Turner should be alive today. @ninaturner is right: “There is something wrong in this country when black men and black women can’t get the same justice as everyone else.” https://t.co/XRMVXXHKQj
1130153524770299904,"In South Carolina, unbelievably the standard, according to the state Supreme Court, is that children only get a “minimally adequate education.”

How disgraceful is that!

We are going to guarantee every kid in America an excellent education, not a ""minimally adequate"" one. https://t.co/DlfJlZqCov"
1129888967841767424,"There is something profoundly wrong when billionaires receive tax breaks, while kids go to school in overcrowded, under-staffed, and under-funded classrooms. That is something we are going to change. https://t.co/0aEAlenMnT"
1129861993215619072,The governor of Georgia recently signed a law that would outlaw abortion before many women even know they’re pregnant. We are here in Augusta to say: We will not allow states to take away a woman's constitutional right to control her own body. https://t.co/LDHv96MJ67
1129820276466700288,"It's not just Flint. People in Denmark, South Carolina, have not had clean drinking water for more than a decade because the state government pumped a dangerous chemical into the city’s water supply. We are here to demand action. https://t.co/FrzjEUpedw"
1129804443149406208,"Can you imagine traveling 20 miles every month to collect clean drinking water? That is what people here in Denmark, South Carolina, have to do because the state government pumped a dangerous chemical into the city’s water supply. https://t.co/WIHsV3YkmI"
1129795937583423488,"If I'm elected president, we'll create a national minimum that must be spent per-pupil to educate our kids.

No matter where you live, whether your community’s property values are high or low, your kids' schools will be guaranteed a certain minimum level of education funding."
1129791583220588546,"If we are a nation that can pay baseball players hundreds of millions of dollars, don't tell me we can't afford to pay teachers the salaries they deserve. https://t.co/pQVix0iX9a"
1129772719262896129,"Thurgood Marshall said that all children have a right “to an equal opportunity to reach their full potential as citizens.""

In my view, the only way to accomplish that goal is to guarantee every person in our country a quality education as a fundamental human right."
1129771175066972161,"All over America teachers are telling us that they should not have to work two or three jobs just to make ends meet.

When we defeat Trump, we are going require states to pay teachers a solid starting salary, and that includes cost-of-living increases."
1129770206950244354,"The @NAACP has been demanding a ban on for-profit charter schools and a moratorium on federal funding of new charter schools until we can ensure they’re operating with transparency and accountability.

I agree. As president I will institute that ban and implement that moratorium."
1129768277666914304,Betsy DeVos is the worst Secretary of Education in the modern history of our country. We need an Education Secretary who is a fierce advocate for public education and working class children and works to integrate our schools—not who is doing everything she can to undermine them.
1129764614126919681,"Out of 35 major countries the U.S. ranks 30th in math, 24th in reading, and 19th in science.

Let me be as clear as I can: as the wealthiest country in the history of the world there is no reason we shouldn't have the best education system in the world."
1129762801298432000,"I'm the son of an immigrant who came to this country without a nickel in his pocket.

Our family didn’t have much money, but I was lucky enough to get a good public school education.

The kind of public education I received can and must be a right for every child in America. https://t.co/AawaFSaAky"
1129756537969242112,I am proud to introduce my Thurgood Marshall Plan for A Quality Public Education for All. Read our plan to transform our education system here: https://t.co/3XojUVewly https://t.co/24uvOCjd5x
1129549714519728128,"Thank you New Hampshire State Reps. @JoshuaAdjutant, @SkipCleaver, @ArtSEllison, @CamKenney, @LaborPrez, Ellen Read, @tjsnh and @nashuaward7 and Nashua Alderman-at-Large @brandonlaws1980. Together we will win New Hampshire and defeat Donald Trump. https://t.co/Egp697lKY3"
1129544629743964160,"As someone who did as much as I could to prevent the war in Iraq—the worst foreign policy blunder in modern American history—let me tell you: a war with Iran would be much, much worse. https://t.co/2hPdfAclHj"
1129537835265077249,"It's not an exaggeration to say that banning legal, medically assisted abortion will kill women.

Today we say to the governments of Alabama, Georgia and all the states trying to take away women's constitutional rights: we are not going backwards. We are going forward."
1129529530547286017,"Trump's immigration policy is cruel and un-American. We will reject Trump's attempts to divide us up, and ensure a family-based immigration system grounded in civil and human rights. https://t.co/W90YPIPX0z"
1129528275074727936,"States that had passed a $15 minimum wage four years ago: Zero

States that have passed a $15 minimum wage now: 
California
New York
Massachusetts
New Jersey
Illinois
Maryland
and today, Connecticut

When people see the justice of an idea, it spreads like fire. #FightFor15 https://t.co/nb44Kb5RKP"
1129520727554703360,"On this 65th anniversary of the Brown v Board of Education decision, we are going to tear down barriers for black and brown children and create an education system that works for all people, not just the wealthy and powerful.
https://t.co/OUNxq6PnbP"
1129504907310948352,"Donald Trump thinks he can win reelection by dividing us up. I've got news for him. That's not a path toward victory. We will defeat him by doing the opposite – bringing our people together.  Join us as we continue to fight for justice in Charlotte, NC: https://t.co/HXFvbjWMFn"
1129504133063553025,"Abortion bans in Georgia, Alabama, Ohio and elsewhere are dangerous, regressive, and blatantly unconstitutional. We will fight them in every way possible. https://t.co/l6K8SdHKNC"
1129497081478111232,Donald Trump betrayed working people in Wisconsin and across America. He is a liar and we will defeat him and put working people first. https://t.co/bE7KaFmBo8
1129470622860500997,"When we talk about fighting for justice, we mean ending institutional racism in all its ugly forms."
1129455693029937152,"LGBTQ Americans are still at risk of being fired, evicted and denied services. In the year 2019, that is totally unacceptable.

I am proud to see the House pass the #EqualityAct so that every LGBTQ person in America is protected from discrimination. This is an historic day. https://t.co/XCLKA60OxF"
1129445251628838913,As president I will stand with groups like the @NAACP and put a moratorium on federal funding of new charter schools until rules are in place to make sure they are operating with transparency and accountability.
1129441800622624769,"Charter schools are led by unaccountable, private bodies, and their growth has drained funding from the public school system. When we are in the White House we will ban for-profit charter schools. https://t.co/LGY3ZaWiVm"
1129427147989311488,"I want to welcome you to a campaign which says that the underlying principles of our government will not be greed, hatred and lies. Those ugly anti-American sentiments of the Trump administration are going to end and end soon. Join us live in Asheville: https://t.co/Ws7BBcmn6j"
1129166113978425345,"I stand with workers from @UPTECWA, @CWAUnion and @AFSCME who are striking to stop outsourcing at @UofCalifornia. Thank you for speaking up to protect health care, research and education at these great public universities. https://t.co/Aj0X8NgB2u"
1129156934991568897,"Trump is proposing to send our nuclear waste to Yucca Mountain. That would be a disaster. We must stop building new nuclear power plants, and find a real solution to our existing nuclear waste problem. https://t.co/O6iO0q1Z2B"
1129145096996302850,"A war in Iran would make the Iraq war look like a walk in the park. It will be an unmitigated disaster.

Tell Congress to pass legislation that would prohibit Trump from taking military action against Iran without Congressional approval: https://t.co/zzwVU8sech"
1129136138575319047,"Thank you @JoshShapiroPA for standing up to stop predatory companies from profiting off the student debt crisis. When we are in the White House, we are going to end this kind of greed. https://t.co/VRuJWO9iyV"
1129112838285537281,The abortion ban in Alabama is not about protecting life. It is about controlling women's bodies. https://t.co/oWTWDrDzVf
1129084341546627075,"3,800%.

That's how much the cost of four-year public college has increased since 1964.

In that time, how many bright young people gave up the chance at a college education because they couldn't afford it?

We will make public colleges and universities tuition-free."
1129052373937213442,"Republican legislators are trying to strip away women's rights state by state. This is a frightening time, but we will not let them win. We will fight back and not only defend women's rights, but expand them. https://t.co/yCy1QIQK9k"
1129045488139948034,"Congratulations to activists in New York for stopping the Williams Pipeline! If we are going to confront the crisis of climate change, we must stop new pipelines and rapidly transition to 100% renewable energy. https://t.co/zC6kZEQkr9"
1129034824201777152,This is shameful. A fourth child has died after being detained by Border Patrol since December. Our job is to provide protection and due process to those fleeing violence and persecution—not to threaten the safety of families and children at the border and tear families apart. https://t.co/TyeZQeR3Vc
1128812309357289473,"In the last 10 years the oil and gas industry spent $700+ million on campaign contributions and $1.5 billion on lobbying.

In return they get hundreds of billions in subsidies every year while destroying the planet.

We must end subsidies and tax breaks for oil and gas companies. https://t.co/K17EAqb26x"
1128804061975842816,In no state in America does support for a total ban on abortion—like Alabama just passed—reach even 25%. The extremist attacks on abortion rights must end. #AlabamaAbortionBan https://t.co/8X9fId1VPR
1128792654643433472,Extremist politicians in every state have worked for decades to ban abortion. We will not let them win. #AlabamaAbortionBan https://t.co/d5DzxVadvg
1128788171150512128,"The governor of Alabama just signed a near-total ban on abortion. What an utter disgrace.

But we will not give up. Donate now to @ARC_Southeast, @AbortionFunds and @YellowFund to help low-income women get support for the abortions they need: https://t.co/483kQ4zDXJ"
1128768767553626112,Millennials aren't struggling because they're lazy or wasting their money on avocados. They face unprecedented economic challenges due to decades of policies to help corporations and the top 1% while leaving working people behind.
1128758330732830720,"When fundamental rights are under attack, we must respond and do the most good that we can. In the wake of the abortion ban passed in Alabama, donate here to three abortion support networks so that low-income women can get abortions and reproductive care: https://t.co/gvKBOPHtRQ"
1128753069888552960,"It's simply not acceptable that a wealthy corporation like Southwest Airlines is switching passenger service work at LAX away from union contractors.

We must support the trade union movement. When unions are strong, the middle class is strong. #PovertyDoesntFly https://t.co/z2dv2Fe4bB"
1128716932205686787,"Abortion is health care.

When we pass Medicare for All, we will be guaranteeing a woman’s right to control her own body by covering comprehensive reproductive care, including abortion."
1128688673879416832,"The attack on women’s rights is happening in Alabama, Georgia and across the country, and we must fight it everywhere. I am proud that my state is fighting back—and I encourage all states to do the same to protect a woman’s right to choose. https://t.co/QnkMgDMz4j"
1128655854973128704,Abortion is a constitutional right.
1128484045120266241,"What Alabama is doing is blatantly unconstitutional and disrespects the fundamental right a woman has to make decisions about her own body.

I say to Gov. Ivey: Veto this cruel bill. Stop the attack on women’s rights. https://t.co/yByOIyJ6XL"
1128450671735394304,"Together, we have raised more small-dollar funds than any other candidate in this race. We will not only defeat Donald Trump, but transform the country and bring millions of people into the political process. Help us get there: https://t.co/BLf8rbHq0L https://t.co/3HE1tF2Xoj"
1128434817278914561,"This billionaire thinks Medicare for All is a ""crazy"" idea. Here's what I think is crazy:

Thousands of Americans die every year because they can't afford health care, while the top 65 health care CEOs made $1.7 billion in compensation in 2017. https://t.co/cvOrnRbGTG"
1128426392994111488,"If we go to war with Iran, we will destabilize the entire region and thousands of Americans and Iranians will die.

I am working right now with my Republican colleagues to stop this disastrous rush to war. https://t.co/qJP5i2bNo3"
1128417201285992449,"AT&amp;T promised to create 7,000 jobs if the Trump tax cuts passed.

Instead, AT&amp;T has cut over 23,000 jobs since the tax scam passed in 2017.

Trump and Republicans betrayed workers. We are going to stand with workers and repeal Trump's giveaways to the 1% and large corporations."
1128400843382767616,"Our campaign is about bringing people into the political process who would otherwise never get involved in order to defeat Trump.

Listen to Episode 6 of #HearTheBern to hear how our campaign is standing up for working people across the country: https://t.co/IT4uq33NZ4 https://t.co/4IyogyO3qY"
1128384369859682305,"Republicans claim a Green New Deal is unaffordable. Here is what's unaffordable: If we don't act, from 2050-2100 climate change will cost the U.S. economy $85,000,000,000,000. https://t.co/UuvxBpSjAn"
1128376935594127360,"We must build a world based on peace and justice, not war and destruction. We must invest in our people, not spend unlimited money on endless wars. https://t.co/EMWwabwZIh"
1128363502547230721,"The minimum wage would be $33 today if it had increased as quickly as the average Wall Street bonus since 1985. Instead, millions of people are trying to survive on poverty wages, while Wall Street executives get richer."
1128355365861580802,"The American people do not want endless war! We cannot allow Donald Trump and his national security advisor, John Bolton, to drag us into a war with Iran. The American people must stand up to prevent what would be an unmitigated disaster. https://t.co/lt4r5XCcWQ"
1128344453352235011,"There is no other major country in the world where a mom has to pay $3 MILLION for her son's life-saving surgery. Health care must be a right, not a privilege for the wealthy. We are going to pass Medicare for All. https://t.co/k3xiUVKa9t"
1128102932807933952,"It is not a radical idea to suggest that clean drinking water and clean air should be the right of all Americans, regardless of their income or the color of their skin."
1128098882532118528,"It's time to end all subsidies for oil and gas companies.

These companies lied to the American people about the very existence of climate change. They committed one of the greatest frauds in our history.

When we are in White House we'll rapidly transition to renewable energy."
1128072680895283200,Farmers are unable to repair their own tractors or other equipment because of the greed of companies like John Deere. That is truly insane and we're going to end that. https://t.co/kEDmF9nUtb
1128054428668440577,"Delta Airlines is worth billions and paid its CEO $22 million in 2017.

It’s fighting its employees who want to join a union and negotiate for better wages, telling them to buy video games instead.

That is the kind of greed we are going to end. https://t.co/0EBS1Xxa9M"
1128029254116171777,"Not only is Trump denying climate change as president, his buildings are huge polluters. Trump's 8 biggest New York properties emit as many tons of planet-warming gases every year as 5,800 cars.

Climate change isn't a hoax. It's a crisis we must address.
https://t.co/na8XnhVyna"
1127987019391676416,"Nearly half a million people sitting in jail haven’t been convicted of any crime—simply because many accused of a crime can't afford bail.

We must end cash bail as part of reforming our entire criminal justice system. https://t.co/EO7LipPwP2"
1127973228419395585,"1.1 million more Americans lost health insurance coverage in 2018.

When we have Medicare for All, no one in America will have to worry about losing health insurance."
1127956304855744512,"The economy is doing well—for billionaires and Trump’s Mar-a-Lago friends. Meanwhile:

-78% of Americans live paycheck to paycheck
-34 million have no health insurance
-3 families own more wealth than the bottom half

We need an economy that works for all, not just the 1%. https://t.co/iURJwQAIKo"
1127692297301307392,Climate change is not just an environmental issue. It is a racial justice issue. https://t.co/UqR4wYRpES
1127668379249197058,"One out of every three senior citizens in America relies on Social Security for virtually ALL of their income.

I don't think the wealthiest country in history should have seniors living in poverty. Trump wants to slash Social Security. I believe we must expand it."
1127650352017432576,This is an issue of basic survival. We will not continue to allow drug companies to make massive profits while diabetics ration lifesaving insulin because they can't afford it. We will bring down prescription drug costs by 50%. https://t.co/mikFhFXpjk
1127272655365844994,"Our disastrous trade agreements are written by corporate CEOs to benefit corporate CEOs. In the White House we will be supportive of American workers, unlike Trump. https://t.co/aBtb3W8CyU"
1127233805063000064,"Only four large companies control:
-82% of the beef packing industry
-85% of soybean processing
-63% of pork packing
-53% of chicken processing

Monopolization of agriculture is unfair to food producers, consumers and the environment. We're going to change that. https://t.co/x7c6dSguju"
1127210040346251264,"Did you know that from 1911-1967, Americans could bank at their local post office?

At one point our postal banks serviced 4 million customers.

We must ensure all Americans can access basic financial services by allowing every post office to offer basic banking services again."
1127010564201431043,"As the son of an immigrant, I am appalled that Donald Trump laughed about shooting immigrants. The rise of domestic terrorism and white supremacy is being fueled by this racist president. We all must stand together against displays of hate and take action to combat this threat. https://t.co/3X85HIUGVW"
1126961748320423942,"Average annual interest rates on payday loans:

Delaware: 521%
Idaho: 652%
Nevada: 652%
Texas: 661%
Utah: 652%
Wisconsin: 574%

It's time to end exploitative lending that keeps Americans trapped in debt. We will cap interest rates on consumer loans and credit cards at 15%."
1126913543352332288,"Throughout my life, I have always believed that we need a mass movement of people over many years to bring about the change that we need. That is what this political revolution is about—returning power to the people, where it belongs. https://t.co/ZEO0JGufYm"
1126899050555564032,"There is no “middle ground” when it comes to climate policy. If we don't commit to fully transforming our energy system away from fossil fuels, we will doom future generations. Fighting climate change must be our priority, whether fossil fuel billionaires like it or not."
1126871361572495360,"Without a strong, dedicated nursing workforce, no hospital can provide the quality care patients deserve. This #NationalNursesWeek and every week, we say to our nurses: Thank you for the difficult and important work you do, and we are with you."
1126871360863645701,"Nurses and staff at Mercy Health St. Vincent Medical Center in Toledo should not be working 20-hour shifts without decent health insurance, while the CEO of Mercy Health makes $1.7 million.

@UAW nurses and staff in Toledo deserve fair pay, health care and work schedules."
1126634885354074114,"Republicans' efforts to control women's bodies must end! We can defeat this unconstitutional attempt to ban abortion in Alabama, but we need to act now.

Call your Alabama State Senator to stop this attack on abortion rights:  https://t.co/trkVifmXi1 https://t.co/Ska4TIUBCc"
1126624697364426755,"It's been 219 days since Amazon committed to a $15 minimum wage. When will @Walmart finally do the same, and guarantee a living wage of $15 an hour to all its workers?"
1126606568454279169,"Delta told employees to buy video games instead of forming a union. What a disgrace.

Delta's CEO made nearly $22 million in 2017 while paying ramp agents as little as $9/hour.

I say to Delta: Stop trying to undercut workers' right to form a union and negotiate for better wages. https://t.co/8fx30jIfJf"
1126562485102714880,"Banks make record profits discriminating against people of color and denying basic banking services to 63 million adults who are unbanked or underbanked.

We must allow every post office to offer basic, affordable banking services and end lending discrimination once and for all."
1126545928352141318,Congratulations Councilwoman @TaraLSamples for winning her race for Akron City Council! We need more leaders like Tara in Ohio and across this country.
1126542922386673664,"In Texas, the average annual interest rate on a payday loan is 661%.

In Vermont, the payday loan industry doesn’t exist, because interest rates on small dollar loans are capped at 18%.

We must cap interest rates on consumer loans and credit cards at 15% nationwide."
1126526816364171270,"Last year Americans paid $113 billion in interest on credit cards—50% more than just five years ago.

@AOC's and my plan: end Wall Street's greed and cap credit card and other consumer loan interest rates at 15%.
https://t.co/NAJsvrFp0A"
1126296225320513541,"More than 3 million older Americans owe more than $86 billion in student loans.

We can do better than burdening people with debt to carry until they die for the ""crime"" of getting an education.

We will make public colleges tuition-free and substantially reduce student debt."
1126279363777794048,"Oligarchs and despots are working across borders to cause immense harm, not only in Yemen but around the world.

Our job now: Reach out to people in every corner of the globe who share our democratic values and build a new order based on human solidarity. https://t.co/8gcLlLU0DL"
1126268794538745857,"Uber and Lyft drivers are striking to make clear: while technology can often be an instrument of progress and efficiency, we cannot allow it to be another corporate weapon against workers. We must stand with them. https://t.co/Q2e7SDpAUE"
1126255305401208836,"President Trump seems determined to engineer a constitutional crisis by refusing to comply with a standard congressional subpoena.

If the Mueller report exonerates him, then why is he trying to block lawmakers from simply reading the full report? What is he trying to hide?"
1126244433811378177,"In 2017 Lyft’s CEO made over $41 million and Uber’s made $45 million last year.

Uber executives are expected to become instant millionaires from the company’s IPO this week.

The median worker at Uber and Lyft makes about $10/hour.

This is a situation we can no longer accept."
1126224700974215168,"Unions are my family. I have worked with them my entire life, and I am incredibly proud this campaign will be powered by union workers.

When unions are strong, the middle class is strong. Together, we are going to rebuild the labor movement in America. https://t.co/fsc9d1WZBP"
1126214559738552320,"Republican legislators believe government should get off people's backs—EXCEPT when it comes to women's bodies.

In that case, they think they have a right to make health care judgements for women and throw them in prison for decades.

Absolutely unconscionable. https://t.co/ziFVl12E3j"
1126202874076119041,"Donald Trump is a fraud. He criticizes large corporations for not paying taxes, but he paid nothing in federal income taxes for years. 

Our tax system is rigged in favor of real estate moguls and those who inherit huge fortunes. We are going to make Trump pay his fair share. https://t.co/Sg2JD6nPAi"
1126187832681410561,"In 2014 a provision was slipped into a spending bill that cut pensions by up to 65%.

If I'm elected president we'll immediately stop cuts to multi-employer pension plans.

If the crooks on Wall Street can get bailed out, we can damn well afford to protect Americans' pensions."
1126177544372461569,Unpaid internships are fundamentally unfair to the many bright young people who simply cannot afford to work for no wages. We must recognize that work is work and every worker must be paid a decent and living wage. https://t.co/lIsEEJZrt8
1126171164697661440,"While billionaires receive tax breaks and we pour more money into war, our schools and our children do not have basic needs.

Our priorities as a nation must change. Thank you Oregon educators for standing up and demanding we invest in education! https://t.co/8Uxtzaigdb"
1126160807711129600,Larry Hanley began his impactful labor career driving a bus through Brooklyn. He went on to transform and impact many lives and will be deeply missed by the movement and those who knew him. https://t.co/GLKcHdFJKj
1126110502151704579,"Uber is not a poor company. It paid its top five executives $143 million in compensation last year, including $45 million to its CEO.

So why are Uber drivers struggling to put food on the table?

I stand with striking Uber and Lyft drivers today. The greed has got to end. https://t.co/4esvwHApjX"
1125956710928125953,It is a disgrace that kids today go to school fearful that they could be shot and killed. The American people agree: we must take immediate action to end the epidemic of gun violence in this country. Enough is enough! https://t.co/cYXs6B56ve
1125948936810848256,"Tomorrow, join me in standing with Uber and Lyft drivers. Uber is a multibillion-dollar company. Its top five executives made $143 million last year. Their drivers should not be getting pay cuts—they deserve a living wage and decent benefits. https://t.co/JM1rAo0L8t"
1125938780366675968,"One year ago the Trump administration began its policy of separating families at the border—a moral stain on this nation. Some of those families still remain separated.

When we are in the White House we will have a HUMANE border policy for those seeking asylum."
1125897062342590464,Sandra Bland should be alive today. The job of this police officer should have been to protect and serve — not harass and threaten. We have a broken criminal justice system that we will address when we are in the White House. https://t.co/4NAo9px8g8
1125878884032024578,"This is a dark day in the state of Georgia. This is why the fight for abortion rights is not just about protecting Roe v. Wade. It is about ending the non-stop, extremist attacks on women's rights at the state and local level. https://t.co/m1ze8qiUpB"
1125867664365293569,"On the new #HeartheBern, we hear from the people who knew Bernie way back when and learn about Bernie’s early days in politics. Tune in!

Spotify: https://t.co/u4kt0sBVGd
iTunes: https://t.co/GBBsCequQJ
Google Play: https://t.co/3ybRfoq3a6
Soundcloud: https://t.co/BTYpIdbimT https://t.co/e7yKr98FrM"
1125850477290229760,Medicare for All would save average families thousands of dollars by eliminating premiums and deductibles to private insurers. It is not only the moral thing to do; it is the economical thing to do. https://t.co/dFRFYiRXEX
1125826017921310720,"This proposal is extreme, unconstitutional, and part of a coordinated attack on women’s rights. We are going to fight this brazenly unconstitutional bill with everything we’ve got. https://t.co/Qbtxu01QVl"
1125775470526595072,We need a climate debate. There are quite simply few issues more important than the survival of our planet and people. https://t.co/yiOyFDUosx
1125747358816505856,Fracking is a danger to our water supply. It’s a danger to the air we breathe. It causes earthquakes. It’s highly explosive. And it’s contributing to climate change. We need to ban it nationwide. https://t.co/acF22iQLRy
1125558614817558528,"The frantic attempts by the drug industry and insurance industry to derail Medicare for All are a sign that we are winning — that means we cannot rest, we cannot back down and we cannot accept any substitute. https://t.co/8I2fEgdpHz"
1125533176636563456,"The “Partnership for America’s Health Care Future"" is running large ad campaigns against Medicare for All.

So who do they represent? The insurance companies and drug companies.

If we are going to win the fight for Medicare for All, I need your help. https://t.co/SgxwOp3R7e"
1125518389450084353,"This campaign is asking for your help to win the primary and defeat Trump, but it is also asking for something more. I will need your help the day after the inauguration to take on the powerful interests in Washington. I will need you in the fight for justice in America. https://t.co/SoDKfwj6cr"
1125473068846022657,"The future of the planet is at stake. We don't have any more time to waste on politicians who call climate change a hoax or refuse to act boldly.

Our job is to rapidly transition away from fossil fuels to renewable energy and create millions of good jobs saving the planet. https://t.co/CzkMR5edCI"
1125460205930729472,"Thousands of family farmers are forced off their land every year as large agri-business corporations take over.

As president, I will impose an immediate moratorium on agri-business mergers, and I will nominate an Attorney General who will aggressively breakup these monopolies. https://t.co/XrEPhriiye"
1125428154657640448,"I grew up in a family that struggled financially, but I was able to attend an excellent public college which at that time was virtually tuition-free.

We are going to once again make higher education a right for all, not a privilege for the few."
1125188112580132864,"We are creating a democracy that is truly by and for the people. Join our rally in Sioux City, Iowa, and join our campaign at https://t.co/H9OtS3DkVG https://t.co/XB3iaOhhiE"
1125172822282661888,This growing monopolization of agribusiness is unfair to food producers. It is unfair to consumers. It is unfair to the environment. And it has to change. https://t.co/Y6kZuk3QSY
1125172554069626883,"Ramadan Mubarak to all our Muslim sisters, brothers and friends. May it be a month of much peace and joy."
1125144133922885635,"The number of farms taking advantage of renewable energy has more than doubled since 2007. That is good, but for the future of the planet we must do better. 

We can create millions of jobs by moving to 100% sustainable energy."
1125139012060995584,"We are in Spencer, Iowa, to hear directly from the people! Tune in to our town hall. https://t.co/8OfIuk7bnY"
1125132248334966790,"It is a disgrace that 400,000 people are in jail for the crime of being poor. I applaud Larry Krasner and city councilors for working to eliminate the cash bail system in Philadelphia. When we are in the White House, we will end cash bail nationally. https://t.co/kpqxq8a4ho"
1125109464980434955,"Are you ready for something truly insane?

Farmers aren’t allowed to repair their own tractors without paying an authorized John Deere repair agent.

I think the person who bought that machinery has a right to fix that damn piece of machinery. https://t.co/Ld4omeULVC"
1125105991685758982,"Today, 39 percent of Americans living in rural areas lack Internet access.  This is the year 2019. We need to expand high-speed Internet access and broadband services to every American."
1125102796724953089,"If Teddy Roosevelt were alive today, you know what he would say to behemoth agri-business companies? He would say break them up. And that is exactly what we are going to do. https://t.co/8YhgDWxQKE https://t.co/BRrJRla2ec"
1125099619174817797,"Farmers have some of the highest uninsured rates in America—41% of dairy farmers lack health insurance.

If we are going to truly stand with rural American we must guarantee health care as a human right through Medicare for All."
1125096887474892800,We must end a system where the top 10 percent of farmers get 77 percent of subsidies from the USDA. Our job is to help family farmers who are struggling. Not to make billion-dollar corporations even richer.
1125092917020962817,"Factory farms are responsible for 1.4 trillion pounds of animal waste in America. They are a threat to the water we drink and the air we breathe, and it is unbelievable to me that Republicans in Congress have been working overtime to exempt factory farms from environmental laws."
1125091218956935168,"If you paid 1 cent in federal income taxes last year, you paid more than John Deere – a company that made a $2.2 billion in profit last year. https://t.co/Nv4QDwnOe4"
1125086202565210112,"We can no longer tolerate farm bankruptcies in the Midwest being at their highest level in a decade, while the CEO who controls Smithfield Foods got a $291 million compensation package in 2017.

Let me be clear: We need more family farms in America, not more factory farms."
1125075715165020160,"While corporate profits soar in agribusiness, thousands of family farmers are forced off their land every year. Today, I am announcing a plan to revitalize rural America: https://t.co/8YhgDWPrCc https://t.co/R0BWBxP5ns"
1124843716676587520,I’m sick and tired of hearing Republicans say they want to get the government off the backs of the American people unless it is women who want to control their own bodies.
1124837261235896320,"I grew up in a family that lived paycheck to paycheck. I know the stress millions are living with.

If your car breaks down and you can’t get to work, you could be fired. Then how do you take care of your kids or pay for health care.

No one in America should struggle to survive."
1124827517183913984,"This is a moment to stand up, not stand down. Join us live in Fort Dodge, Iowa! https://t.co/NJDF7iMEWd"
1124822608304848896,"We have a president who does not understand the Constitution of the United States, does not respect the Constitution of the United States and is a threat to the very fabric of American democracy."
1124799362004025349,"For hundreds of years, extraordinarily brave people have stood up, and some of them have died in the struggle, to end discrimination in America. That struggle is not over, and our job now is to come together to take on the forces of greed and bigotry trying to divide us up. https://t.co/79ShUbt8J5"
1124781286109872134,"Here is a promise: If elected president, we are going to reduce the price of prescription drugs by half."
1124773944588996610,Here is the truth that the drug and insurance companies do not want you to know: Expanding Medicare to everyone will save the American people money.
1124769790432645120,"Live from Perry, Iowa! Join our town meeting to discuss how we can finally create a government that works for all, not just a wealthy few. https://t.co/0NA0Sq87Uj"
