id,text
1126501230824513536,I started the day in Las Vegas talking with @DanaNews3LV about how #OpportunityZones will serve as a mechanism for growth that will help to bring opportunity to some of the communities in our country that need it the most. https://t.co/MeLZ6jQsjc
1125869108073988106,"Helping people to reach their full potential is at the heart of the #BeBest campaign, launched by @FLOTUS one year ago today. We at @hudgov share this mission of empowering people through our work with low-income families across the country. https://t.co/xjT9CokiXi"
1125807044395700224,"Innovative manufactured housing is a vital part of @hudgov’s prescription to make safe, quality, desirable, affordable homes available to millions of hard-working Americans. The foundations of a better tomorrow are built with the new technologies of today. #MHICongress https://t.co/b1hIPiZzyG"
1125806699972050944,"Our nation’s shortage of affordable homes is ultimately an issue of supply and demand. @HUDgov has focused our strategy on increasing supply – namely, by promoting initiatives, programs, techniques and technologies that produce more affordable homes. #MHICongress https://t.co/p6byfFUzTs"
1125806559517380608,"In New Orleans speaking to @MHIupdate about how @HUDgov is promoting innovative solutions to solve our affordable housing crisis. Homes are at the heart of building strong families, strong communities, and ultimately, a strong country built on self-sufficient citizens. https://t.co/DHq5PImao4"
1125512953829175296,"The man speaks the truth, why not listen? https://t.co/VrVB3h9sSN"
1125512793636184064,It is our common challenge to make sure every American can share in the gains we have experienced over the past two years. https://t.co/gnsqMVXail
1123987171629772805,Enjoyed joining @POTUS @VP today in the Rose Garden for the #NationalDayOfPrayer. It is good to pause and reflect on the values which have guided our great nation. Join me in praying for peace and unity around the world today.
1123977769979924480,"""Being a voucher recipient has given me a better appreciation for the services available and allowed me to move forward with my life after being homeless for so long."" Read the rest of Theo's story here: https://t.co/BiDDSHtX0D #HumansofHUD https://t.co/azuy40pdYN"
1123695479722786819,Sat down with @AFPhq to talk about how @HUDgov is transforming both urban and rural communities across the country. Watch here⬇️ https://t.co/Q9PnIFJc7H
1123684079092809731,"This summer, we’ll be highlighting some of these recent technology breakthroughs at our Innovative Housing Showcase on the National Mall from June 1-5th."
1123684077108961280,"At @HUDgov we are excited by innovations that could bring more affordable, attractive homes to market– particularly in low-income communities. Innovations in manufactured housing can facilitate construction that is faster, less wasteful, &amp; more environmentally sound."
1123684074428801030,"This afternoon, I spoke to #ManufacturedHousing industry leaders about how building the foundations of a better tomorrow requires us to embrace new techniques and new technologies today. https://t.co/NbofbuV16V"
1122915735959998465,"We're thrilled to have @NAHBhome co-host the Innovative @HousingShowcase with @hudgov. It's important we highlight these new building technologies that are answering the call for more affordable, durable housing options for families across America. https://t.co/gTHbHtou3V"
1122907335515623429,"While visiting an #OpportunityZone last week, I saw firsthand how @BytheHand is helping to provide the academic resources kids in Chicago need to achieve their dreams. 
https://t.co/YvA6xptaIU"
1121929846391590913,"Happy birthday, @FLOTUS! Thank you for your leadership in providing a better future for our children. #BeBest"
1121893175868710913,I was delighted to join @ByTheHandClub in Chicago yesterday. It was great to discuss how @ByTheHandClub and @HUDgov work to build a strong educational foundation for children. Education is a key that unlocks the potential inside everyone. https://t.co/3YwrK5f7yE
1121786253261852672,"Tomorrow is Prescription Drug Take Back Day, visit https://t.co/CMSaG9csvS to find a collection site near you https://t.co/v5onmFiRgZ"
1121775972649451521,Opportunity Zones: A New Dawn for Economic Opportunity https://t.co/9carmSa9Ye
1121566966848864258,"#OpportunityZones are not a small, incremental initiative— they represent massive action to encourage financial capital to be invested in distressed communities.  I’m visiting one of these Zones in Chicago today. https://t.co/GcBtQChf5K"
1121562853616517125,"Education, which begins with reading, can break the cycle of poverty. @ByTheHandClub in Chicago understands the value of education and is serving and supporting kids from low-income communities to help ensure they can excel academically. https://t.co/YxPQKIvp0J"
1121562104857866241,"There are more than 300 designated #OpportunityZones throughout Illinois, &amp; the @ByTheHandClub serves kids in the Zone I’m visiting today. This combination of investments happening here will bring great opportunity for residents who want to climb the ladder of economic success. https://t.co/8l1Kb0fQfE"
1121561739466870787,"The @ByTheHandClub is fulfilling a need here in the Chicago area by taking a holistic approach to serving kids in public housing. When kids have access to education, their lives can change forever. https://t.co/ObSgw1cUYT"
1121530673372770307,"The @ByTheHandClub is serving many of the same folks @HUDgov works with, too. These types of partnerships among organizations of all kinds can help provide families living in poverty with the tools they need to reach self-sufficiency. https://t.co/vx8907CCDj"
1121527999176769546,.@ByTheHandClub is making a tremendous impact in the lives of kids here in Chicago. I’m talking with residents and families about how the supportive services they’ve received have helped them excel academically so that they can pursue their dreams. https://t.co/TRQVBco1kY
1121502912822370304,"""Being a single mother, the worst fear is not feeling safe in your home and not being able to protect your family."" Read the rest of Raquel's story here: https://t.co/RRknnPdZz0 #HumansofHUD #FairHousingMonth https://t.co/A9oYUAsNkm"
1121494103848517633,Thanks for your support @RepDanCrenshaw. We are working for the low-income Americans who are currently on the waitlist for public housing assistance. https://t.co/dEvhFIeGzi
1121429187783536640,Everyone deserves to feel safe in their own home. Read about how @HUDgov is combatting harassment in housing: https://t.co/rndzYvM81f #FairHousingMonth
1121145331738185729,"Problem-solvers of all ages are devising #affordablehousing solutions. Last week, students from @UofMaryland, @UCBerkeley, @virginia_tech &amp; @Yale came to @hudgov where they presented #innovative housing solutions. Learn more: https://t.co/70EGN9nyTn #housesmarter https://t.co/FRYXbcSosh"
1120778371766603777,Thanks for your support. By working together we can make certain our scarce public resources help those who are legally entitled to it. https://t.co/gr3u6SwoGo
1120679070977671168,"This morning, I’m speaking to @FiveStarInst in DC about how @HUDgov is helping Americans climb the ladder of opportunity. Earlier this year, HUD awarded $75 million to PHAs to help residents increase their earned income, save for the future, and achieve self-sufficiency. https://t.co/oIjkr9kGg7"
1120422126262128640,Every day @HUDgov works to uphold the #FairHousingAct. Learn more about the importance and enduring legacy of this landmark legislation here: https://t.co/zTe8Fifi18 #FairHousingMonth
1119293603598172161,"More than 50 years after the Fair Housing Act was passed, HUD remains firmly committed to carrying its torch by ensuring that every American has equal access to housing and economic opportunity. #FairHousingMonth @ARFairhouse https://t.co/5hIjnMQTuh"
1119292393998696448,.@HUDgov is also committed to continuing its efforts to address discriminatory practices that prevent individuals and families from purchasing a house or being able to remain in their current home. #FairHousingMonth @ARfairhouse https://t.co/bS6eC4mj7B
1119291399252402176,"April is #FairHousingMonth, but @HUDgov is fighting for fairness all year long. Earlier this week, we announced an additional $15 million to continue combatting housing discrimination across the country. @ARFairhouse https://t.co/jPe6oRLWkT"
1119291097786781696,Speaking to #FairHousing leaders @ARfairhouse about how @HUDgov is removing barriers which have previously barred some from experiencing all that America has to offer. #FairHousingMonth https://t.co/JIjQJh0W67
1119283100595511297,"Discussing the importance of #fairhousing with @RepFrenchHill. @HUDgov is working across the country, including here in Little Rock, to help Americans access safe, fair, and affordable housing. https://t.co/JbGZURFu1n"
1119272760214204416,Cumberland Towers in Arkansas is located in an #OpportunityZone. These Zones will stimulate economic development and job creation in low-income communities by incentivizing long-term capital investments. https://t.co/20K5X84sEU
1119272467212771329,Our @hudgov budget lifts the current cap on the number of units that can be converted under RAD each year. We want innovative solutions like these that uplift the community to be available all over the country. https://t.co/g4CwSsEgi1
1119272136567398400,This public-private partnership is enhancing these homes in Cumberland Towers. More improvements on the way! https://t.co/7DA8oMCIob
1119263750077292544,"RAD utilizes public-private partnerships to rehabilitate public housing that might otherwise fall into disrepair. Today, I’m seeing firsthand how this program uses innovative solutions to address long-standing problems. https://t.co/gZof6gFrXM"
1119257662854717441,"In Little Rock today I’m visiting Cumberland Towers, which is being converted as part of @hudgov’s Rental Assistance Demonstration Program. This beautiful revitalization is an example of what public-private partnerships can do to uplift the neighborhood. @HUDSouthwest https://t.co/G5jcA9mYHY"
1119246144478089216,Thanks Governor @AsaHutchinson for the warm welcome to Arkansas this morning. I look forward to our continued partnership. https://t.co/oQNbRw2L8l
1119210965579571200,"Stopped by @KARK4News in Little Rock, Arkansas to talk about how #OpportunityZones are uplifting communities. https://t.co/WE4LBRZO9C"
1118948806865883136,The Campus of Hope formed partnerships with the public and private sectors to bring services into this community to benefit residents. It is this type of collaboration that will ultimately build people up so they can experience economic independence. https://t.co/kN4OEnsVPj
1118948293260791808,"Many of the communities located in #Opportunityzones are the very same communities @hudgov already serves. By providing businesses &amp; investors w/ the opportunity to bring jobs and development into distressed neighborhoods, more Americans will experience economic success. https://t.co/DJUsr5QLTd"
1118928382803230725,"The Campus of Hope was recently transformed into a place where  people can access the services they need to climb the ladder of economic opportunity. I’m talking to community leaders about #OpportunityZones, which will be another vehicle for economic growth for the community. https://t.co/Ec6GX3goY3"
1118912620491358214,Good morning from @HUDSoutheast ! I’m in Birmingham today visiting one of the 158 designated #OpportunityZones throughout the state of Alabama. https://t.co/NaydZHN4SD
1118911794628763649,#OpportunityZones were created under the 2017 Tax Cuts &amp; Jobs Act with the goal of stimulating economic development and job creation in low-income communities by incentivizing long-term capital investments. I’m talking w/ leaders here in AL about the Zone in their community. https://t.co/lgS1KeaeXH
1118906738688843777,"Thanks to @realDonaldTrump's leadership, we are putting America's most vulnerable first. Our nation faces affordable housing challenges and hundreds of thousands of citizens are waiting for many years on waitlists to get housing assistance. https://t.co/XmASs508Su"
1118899620552245250,"This morning I was pleased to talk with @randallwoodfin in Birmingham about #OpportunityZones, which are an uplifting, transformational vehicle for economic growth. Including right here in AL! https://t.co/lKiLQveHiL"
1118895121498562561,I’m in @HUDSoutheast today visiting with our Birmingham Field Office team. Thank you for the great work you do to serve the community! https://t.co/YzNnFes9dO
1118635710762889216,"""I was privileged to see many brave women come forward, make their voices heard, and get justice."" Learn more about how Rigel is promoting fair housing here: https://t.co/EmOm51DwjY #FairHousingMonth #HumansofHUD https://t.co/hAsVPfrgX2"
1116794398270840834,See you on the Mall June 1st. #InnovativeHousing @HousingShowcase https://t.co/ouVK2NMRWl
1116791784477040641,#OpportunityZones present tremendous promise for America’s distressed communities. Today @HUDgov announced we're seeking public input on how to maximize the positive impact of these Zones. Learn more: https://t.co/xpOUlH6zbt
1116054407358054400,"""Confidence is restored in our communities - one case at a time, one person at a time - when our work touches the lives of those we serve."" Learn more about Laura's work as a fair housing investigator here: https://t.co/bpVbtiFuTg #FairHousingMonth #HumansofHUD https://t.co/NFyN0Q8gxw"
1115685460611883009,"HUD’s mission is to create strong, sustainable, inclusive communities that are free from discrimination. My personal approach to this mission is simple: HUD will always be a force for fairness. Read my Letter to the Editor @washingtonpost. #FairHousing https://t.co/eEfjxlsdOD"
1114278160818896896,ICYMI: @HUDgov has proposed a rule to improve economic opportunities for low-income Americans. READ MORE: https://t.co/eoqsgiYcg1
1114252025007624192,"This summer, @HUDgov is bringing a @HousingShowcase to the National Mall. Join us, June 1st through the 5th to see some of the latest #HousingInnovations. Learn more: https://t.co/KZgZ0rQQp4 https://t.co/9PrjabYEfa"
1113908771229708289,".@SenatorCollins and I share an interest in new kinds of construction materials that can lower the cost of housing and expand the supply of affordable housing. I hope you'll join @HUDgov this summer, June 1-5, on the National Mall for the @HousingShowcase https://t.co/qTmdky8HuD"
1113886082574237697,"""It was my duty to speak out for others who have and may be abused. Thanks to the Fair Housing Act, we have the freedom not to allow predators to hold power over us."" Read the rest of Khristen's story here: https://t.co/GMYcpYETrC #HumansofHUD #FairHousingMonth https://t.co/LHigZxCJCB"
1113149238161104897,".@HUDgov supports the Administration’s efforts to achieve housing financing reform by reducing taxpayer risks, expanding the private sector’s role, modernizing government housing programs, and making sustainable home ownership for American families our benchmark of success. https://t.co/5Yu7JUIQy8"
1113149139171332096,Both @HUDgov and @MBAmortgage share a common understanding: that improving access to capital is a critical driver of economic opportunity. #MBANAC19 https://t.co/Nu2S5jNBlv
1113149058124845057,Enjoyed speaking with @MBAmortgage this afternoon about our shared priorities. @HUDgov’s mission is to carry our nation’s recent economic gains to the local doorsteps of vulnerable communities who need help most. #MBANAC19 https://t.co/SA7RZhzdgb
1112735988676247552,.@LACity continues to knowingly limit affordable housing units for people living with disabilities by ignoring laws that require taxpayer dollars be used to produce affordable housing that is accessible for persons with disabilities. #LAHousingAccess
1112735599319044097,.@HUDgov continues to find @LACity is flouting federal laws that require taxpayer dollars be used to produce affordable housing that persons with disabilities can live in. It is unacceptable. Learn more https://t.co/91RhmJaDUJ. #LAHousingAccess https://t.co/xOIGqo7yzh
1112729508061343744,Enforcing the Fair Housing Act and educating people about their housing rights are central to our mission as an agency. #FairHousingMonth https://t.co/hLQDkCNrN7
1112729382408339461,April is #FairHousingMonth. This year’s theme is CALL HUD— a call to action to survivors of sexual harassment and a reminder that @HUDgov is a resource to challenge housing discrimination in all its forms. https://t.co/hLQDkCNrN7
1112729201201815552,Today is the kickoff to #FairHousingMonth when we emphasize our commitment to the ideals of the Fair Housing Act and the ongoing challenges of ending housing discrimination. https://t.co/hLQDkCNrN7
1111728326790598656,It was wonderful to meet with our St. Louis field team today. Thanks for your great work! @HUDGreatPlains https://t.co/MKlf5IrUCm
1111727137181102087,It’s great to work with you on the #OpportunityZone initiative. https://t.co/4ZkrRhlZ8E
1111726528335937536,"I’m visiting an #OpportunityZone here in Missouri. The White House Opportunity and Revitalization Council will effectively use taxpayer dollars to revitalize low-income communities, and collaboration with state and local officials will be an important part of our work. https://t.co/5Gz7fo3r8K"
1111712216296947712,"Public-private partnerships are an important part of the success story here at North Sarah apartments. I’m with @stl_housingauth, @GovParsonMO Congressman Clay and State Senator Williams visiting this @HUDgov- supported facility which is located in an #OpportunityZone . https://t.co/Fj38gyULdb"
1111668711134584833,I’m inspired by the stories I heard from several young ladies here in St. Louis who successfully completed @HUDgov’s Family Self-Sufficiency program. It changed the trajectory of their lives &amp; now they are climbing the ladder of economic success. https://t.co/mlkyrmw7hQ
1111665522721112067,"In St. Louis, they’re already seeing the benefits of many of their #OpportunityZones. These Zones are bringing long-term investment in areas of the state, some of which were previously abandoned &amp; experiencing rising crime rates. Now they’re attracting new business &amp; growth. https://t.co/HkFRURw0ip"
1111647706638942210,This morning I’m at @cityfoundrystl learning about the plans that are underway to remodel the historic foundry into a multi-use development with the help of #OpportunityFunds. I’m excited to see the economic growth that’s coming to this #OpportunityZone. https://t.co/2FaSgdnbvD
1111225597022355456,Facebook is discriminating against people based upon who they are and where they live. Using a computer to limit a person’s housing choices can be just as discriminatory as slamming a door in someone’s face. Read more: https://t.co/ZKdVQrIAXB
1111218929337290753,"Today, @HUDGov is charging @Facebook for violating the Fair Housing Act by encouraging, enabling, and causing housing discrimination through the company’s advertising platform. https://t.co/ukUEnEQx5v"
1109196023954587648,"""At first I was skeptical about it, but it helped me grow as a person - go to groups, branch out, be able to help people, learn how people are different."" Read the rest of Monique's story here: https://t.co/K1wwydnW1k #HumansofHUD https://t.co/gy9z93F986"
1109179788214849536,"Over the last decade, #homelessness has declined by 100,000 people. That’s progress, but we can do better. It’s a tragedy that in a nation as prosperous as ours that anyone is facing homelessness. @hudgov is helping New Beginnings here in Maine to change that. https://t.co/CvlqhLNBnf"
1109177960689528833,"At @hudgov, we are committed to working with our partners on the state and local level to bring an end to #homelessness. Organizations like New Beginnings here in Maine are doing their part to fulfill this mission. https://t.co/Eywkhqdjty"
1109177471931502592,"In Maine, 26 local projects recently received more than $13M combined to serve individuals &amp; families experiencing #homelessness. Today @SenatorCollins &amp; I are visiting the New Beginnings Center, which does the important work of caring for young people experiencing homelessness. https://t.co/z5fnG8fBWP"
1109175752895938560,"The Trump Administration has provided a powerful new tool called #OpportunityZones to help revitalize distressed neighborhoods. @SenatorCollins and I are visiting the Tree Street Youth Center, which is doing great work for kids in one of these Zones. https://t.co/LMzViK3VZL"
1109159763554824193,"#OpportunityZones are an uplifting, transformational vehicle through which businesses &amp; investors can use their planned capital expenditures as a force for positive change. @SenatorCollins &amp; I are talking w/ community leaders about this initiative in Maine today. https://t.co/qrXCBZz2IU"
1109159385975140353,".@HUDgov‘s Lead hazard control funds have proven cost benefits. Each dollar invested in lead hazard control grants has a return of at least $17. Since the program began in 1993, it’s produced a net benefit of at least $181B from an investment of $10.6B. https://t.co/H8s0x9bkdN"
1109149750383861760,"According to @hudgov estimates, nearly 30 million homes in the U.S. have indoor environmental hazards. @SenatorCollins and I are visiting a home in Maine that was recently alleviated of these dangerous factors thanks to work by the state of Maine and our Department. https://t.co/i2WaH2al3J"
1109147750883577857,".@hudgov is a major contributor to the ongoing implementation of a federal action plan to eliminate lead-based paint exposure, the major contributing factor to lead poisoning in kids. It’s important we do all we can to keep families like this one in Maine safe from lead hazards. https://t.co/w3P0rPmmdW"
1109147001831284736,"I’m with @SenatorCollins visiting a family here in Maine whose home was recently remediated from lead to remove the harmful substance. As a former physician, ensuring health in housing is a particularly high priority. https://t.co/XjioqZlnd4"
1109125350913654785,I’m enjoying lunch at Rolly’s diner with @SenatorCollins and Mayor Levesque. We’re in on of Maine’s 32 designated #OpportunityZones talking about how this initiative can spur economic growth for the community. @auburnmaine https://t.co/puZrQLgJ6Q
1109117702558367746,"The future of housing is bright. Read about new housing technologies and innovations that can help us overcome affordable housing challenges in my latest op-ed in @MediaplanetUSA’s ""Impacting Our Future"" campaign: https://t.co/xA6115AVu6 or find it in today’s @USAToday"
1109081819641798657,Good morning from the beautiful Pine Tree State! I started the day talking to @WGME about how @hudgov is working to end #homelessness in Maine and across the country. https://t.co/C4ahhxbxGG
1108826667189964801,"Sorry @umichbball, but I picked @DukeMBB to go all the way. #MarchMadness #PlaybookPool https://t.co/f3OP9zwe3R"
1108761048948133888,"Just filled out my bracket this morning. Houston is going to make a deep run, Texas Tech is going to surprise people, and as long they stay healthy Duke will be champions. #PlaybookPool
https://t.co/OP7Qu0tuuN https://t.co/H9xYz8dfKg"
1108733715843375104,"Not only is the RAD program saving homes, it has also generated nearly $6 billion dollars in construction investment and created over 108,000 jobs. #CLPHAmeeting"
1108733711774875650,".@HUDgov is utilizing public-private partnerships to preserve thousands of public housing units through the Rental Assistance Demonstration (RAD) program. Without RAD, many of these units would be uninhabitable. #CLPHAmeeting https://t.co/ka0WpHMVac"
1108728408622682115,The average household income of Family Self-Sufficiency participants more than doubles during their time in the program. #CLPHAmeeting
1108728406047424512,"Last month, we announced an investment in the future of HUD residents by awarding $74 million dollars in Family Self-Sufficiency funds so that residents can increase their income, save for the future, and reduce their dependency on government assistance. #CLPHAmeeting"
1108728402100523008,"This morning, I’m speaking with @CLPHA about how @HUDgov is working with public housing authorities to help HUD-assisted residents achieve their American Dream by becoming economically self-sufficient. #CLPHAmeeting https://t.co/iCI39GNRjA"
1107732939725512706,Wonderful working with @FLOTUS and the Administration which places such a high premium on helping young people. https://t.co/IJ4VrtQufw
1106646960197550080,"""The Family Self-Sufficiency program has been very good for our family. Before this, I didn't have any idea how to save or how to buy a house. Now, with this program, I feel supported to reach my goals."" Read the rest of Shimelis' story: https://t.co/pyDA587j2N #HumansofHUD https://t.co/sgJlD1Xh30"
1106640836245286912,"Opportunity Zones will make it possible for more affordable housing complexes, like Tuscany Cove, to be developed. Opportunity Zones are going to revitalize distressed communities. https://t.co/x8OaRu1wmf"
1106630529623969792,Talking affordable housing and Opportunity Zones with the @MiamiMayor while we tour Tuscany Cove— an affordable housing complex for seniors that’s currently being constructed. https://t.co/z7bzIQLaM8
1106593109021024257,Thanking the wonderful @HUDgov staff in Miami for all their hard work. https://t.co/s0AEl5Q2JX
1106214726898470913,Had the chance to chat with @CNBC’s “Closing Bell” about how through #OpportunityZones this Administration is incentivizing investors to make long-term investments in distressed communities. Watch here: https://t.co/ZAVRWOEHdL
1105845010107428864,Spoke to @trdmiami about how we will incentivize affordable housing development resources in #OpportunityZones https://t.co/s4avjkkttG
1105476193963388928,.@HUDgov is taking a holistic approach to housing by utilizing public-private partnerships to create housing that better fits in with the surrounding community. We want communities to say “Yes” to creating more affordable housing. #NLCCCC https://t.co/OTt42oof32
1105476023062282240,"In order to increase the supply of affordable housing we must encourage localities to limit the regulations that drive up costs. In some cities, regulations can add as much as 30% to the overall cost of a home. #NLCCCC https://t.co/FTaET49PYh"
1105475634225184770,This morning I’m speaking to @leagueofcities about how we need to bring everyone to the table to produce more affordable housing and ease the pressures that are forcing too many of our neighbors into our shelters and onto our streets. #NLCCCC https://t.co/7nZD0w9qyQ
1105465650699530240,Had the chance to sit down with @MiamiMayor Francis Suarez and discuss some of the great things Miami is doing for economic revitalization and safe neighborhoods. https://t.co/cUu1NMgGrG
1105131838178295808,"For a more comprehensive look at what @HUDgov is proposing in the FY 2020 Budget, click here: https://t.co/827SJoIwnc"
1105131761120374785,"To increase responsible homeownership for minority and first-time homebuyers, @HUDgov is seeking $400 billion in new single-family loan guarantee authority for @FHAgov https://t.co/EYePWY7dj2"
1105131624839159811,The proposed Budget also preserves @HUDgov’s current support for 4.7 million HUD-assisted households by increasing rental assistance to $37.9 billion. https://t.co/EYePWYoOHC
1105131530031108096,.@HUDgov is seeking $290 million for our Office of Lead Hazard Control and Healthy Homes. This is a $145 million increase over what the President’s Budget requested in FY 2019. https://t.co/EYePWYoOHC
1105131386741182464,We are seeking nearly $2.6 billion to support efforts to prevent and end homelessness. This represents an 8.3% increase over last year’s budget. https://t.co/EYePWYoOHC
1105131213302493185,"The proposed FY 2020 Budget advances our key priorities, including empowering @HUDgov-assisted families to achieve self-sufficiency. (Thread): https://t.co/EYePWYoOHC"
1104151823617798145,Thanks for hosting us in your great state. Seeing the resilience of the residents of Lee County in the face of such destruction firsthand was awe inspiring. @HUDgov stands ready to help our fellow citizens rebuild. https://t.co/1MDQyabwaa
1104076951000702982,"Heading to Lee County, AL with @POTUS to tour areas affected by the devastating tornadoes."
1104052799690756097,"""Pick a word and let that word drive you. My three words would be believe, tenacious, and reliable.” Read how Ayana’s drive helped her here: https://t.co/ugiISVNqha #HumansofHUD #InternationalWomensDay https://t.co/WGMy0qTxhT"
1103705944280743936,"The new construction materials used to print this house are higher performing, less prone to mold, wind, and water damage. Innovations like these could help communities impacted by natural disasters— both in mitigation and recovery. @ICON3DTech https://t.co/zyHC7ULrqv"
1103704674971062273,Studies indicate that nearly a third of U.S. households paid more than 30% of their income for housing in 2016. The creation of homes like this one printed by @ICON3DTech could help to ease the pressure of the affordable housing crisis we’re facing. https://t.co/ffT04EAB4K
1103703822277505025,"I’m visiting a house that was printed by @ICON3DTech here in Austin. These structures can be built quickly, efficiently, and are resilient. Incredible! https://t.co/zxBoVaqapS"
1103701920814952449,At @hudgov we are excited about recent innovations in the housing industry. Today I’m thrilled to visit @ICON3DTech in Austin to learn about the building technologies they’ve developed to provide more affordable housing. https://t.co/uDfQB7l7n6
