id,text
1126229890876022787,I'm excited to join my old friends and colleagues Jake Sullivan and @Benjamin05055 at Dartmouth's Dickey Center for International Understanding this afternoon. You can watch our conversation live here: https://t.co/VaK5HTuKtT
1126159716533641220,"I'm so sorry to hear of Freia David’s passing. I came to know her story when the Boston Globe reported on how a little retirement party to mark 32 years at McDonald's became a 100-person celebration, so loved was Freia. Her life reaffirmed our differences only make us stronger."
1126140966224707584,"Six-week abortion bans are effectively total bans on abortion, as many women don't know they are pregnant at six weeks. 

I stand with everyone in Georgia and around the country fighting these illegal measures that threaten women’s lives and freedoms. https://t.co/Oe213jJDHp"
1126129722868498432,"“The work of democracy is about trying to do together what we cannot do individually. And so for me the best way to escape my disintegrating body is to engage in this collective struggle.” 

@AdyBarkan is fighting for health care as a human right: https://t.co/tpyClMPCx3"
1125883287690465281,An American mother today is 50% more likely to die during childbirth than her own mother. It’s time to tackle the crisis of maternal mortality. #WithoutMom https://t.co/l9yH9bQnWG
1125835719488999425,No one should have their right to vote taken away because of fines. The Florida GOP's measure requiring people to pay court-ordered fees before regaining access to the ballot is a modern-day poll tax unworthy of our democracy. https://t.co/fmluhlGmmP
1125815304834179078,"Take a moment today to help. 

Call your representatives and urge them to vote yes on the Dignity for Detained Immigrants Act, which would help protect families in detention and make sure they are treated with respect: 

202-224-3121 

#UntilEveryFamilyIsReunited https://t.co/fgRyJ6wE1L"
1125815303944929280,"Today marks one year since the administration announced its ""zero tolerance"" policy at the border. 

Families were ripped apart with no plan to reunite them. Many are still waiting. 

It is a defining failure of policy and humanity."
1125773554354724867,"My prayers go out to everyone grieving the tragic loss of @RachelHeldEvans. She lived a life of generosity, justice-seeking, and inclusive faith. So many people were touched by her voice and her example. What a life and what a legacy. https://t.co/cUt6YZ24c8"
1125760428645208065,"Happy anniversary! Latino Victory has made amazing strides in growing Latino political power and increasing Latino representation at every level of government, and I'm so proud to call you an @OnwardTogether partner. https://t.co/yxsTsVBxSb"
1125748030836236288,"These facts are stark: “Around 1 million species already face extinction, many within decades.” We urgently have to protect natural habitats and tackle climate change. This cannot be our legacy. https://t.co/KZQc05HGsk"
1125514764224991233,"Bill and I send our warmest congratulations to Meghan, Harry, and the entire @RoyalFamily for the new addition! What a blessing."
1124387248370257925,"We'll be in Seattle tonight with @WhitfordBradley! In addition to famously playing a White House staffer on TV, Bradley is a progressive activist in real life and I’m looking forward to chatting about what we can all do to help Democrats win in 2020. See you all soon."
1124298615470555136,"Bill, Chelsea, and the @ClintonFdn are launching a new podcast, and I am terribly biased but I can't wait to listen. Subscribe and hear a preview here: https://t.co/Ym7VaPMFke"
1124078538230050817,"Bill and I will be in Vancouver tonight with @SophiaBush! Sophia's an amazing storyteller, activist and—as she'll tell you—most importantly, she's a voter. https://t.co/OkwsEvDlRm"
1123987217179914240,"Thanks to the always-delightful @TonyGoldwyn for sharing a stage with Bill and me in Boston, among many ferns. 

Photo: Matt Lambert https://t.co/ssdWI7PV5j"
1123944838964088832,"Imagine if a Democratic 2020 candidate said: ""China, if you're listening..."" 

Just saying that shows the absurdity of the situation we find ourselves in. https://t.co/qyC9fIkHe8"
1123637930109603845,"Seeking asylum is a human right. We shouldn't charge fees to people who are fleeing persecution and violence.

“Give me your tired, your poor, your huddled masses yearning to breathe free, but first give us $50?"" No. 

https://t.co/a8sIEChgk7"
1123283588718444546,"Bill and I are deeply saddened by the passing of our dear friend Ellen Tauscher. Ellen woke up every day determined to make a difference, and make a difference she did. https://t.co/86BRmtB4Qt"
1123217060845297665,"Like clockwork, where Democrats win, Republicans seek to put new restrictions on voting. 

We have to be vigilant in the fight to protect and expand voting rights, law by law and state by state. https://t.co/Xbfc12CaBB"
1122955785288454146,"I'm excited to see @CecileRichards, @aliciagarza, @aijenpoo, and the Pantsuit Nation community build this powerful new force for gender equity. Supermajority's goal is to train and mobilize 2 million women over the next two years. https://t.co/vorkl8sMZG"
1122909137749381120,"Bill, Chelsea and I are excited to meet a @ClintonFdn supporter next month in New York! Your support helps change lives around the world—hope you'll throw your hat in the ring to join us: https://t.co/bt5Fht8s2b"
1122903134928613381,"This was... cathartic. Thank you, @JordanKlepper! https://t.co/hr1kBu0fkB"
1122150157708091392,"Thank you for a delightful evening, and please pass along to Jake that a positive review from him goes a long way in our house! https://t.co/AX6PMQWvkB"
1121900704313032704,"Looking forward to sitting down with Bill and the one and only @StarJonesEsq in Connecticut tonight. Star has already mentioned she wants to talk Mueller, so we'll talk about the report—along with some lighter topics! See you in a bit, Wallingford."
1121785100662910979,Grateful for this progress even as we all know that every additional day of delay is a tragedy. https://t.co/lBGKjDIIHw
1121412759319715840,"After a decade of amazing progress in combating deaths from malaria, progress has leveled off over the past few years. Malaria is an entirely preventable disease that kills a child every two minutes. This #WorldMalariaDay, let's renew our collective efforts to end it."
1121168547282079747,"Robert Mueller's report documents a serious crime against the American people. All Americans should demand action and accountability.

@PostOpinions https://t.co/oBUbJWCIhR"
1121154484875382784,A piece of good news for reproductive rights: A judge has blocked the administration’s Title X gag rule. “At the heart of these rules is an arrogant assumption that the government is better suited to direct women’s healthcare than their providers.” Indeed. https://t.co/sr8NhkUtdh
1121138388676038656,"Adding a citizenship question to the Census would undoubtedly lead Latino and other residents to avoid responding. The resulting count would be inaccurate, unfair, and unrepresentative—a failure of democracy with real consequences for states and communities."
1121119526123462658,"This is despicable. The Trump administration is not only ceding America’s role as a leader on the human rights of women, it’s actively working against those rights. We all have to work together to right this wrong and undo this damage. https://t.co/L5IWLLy2eB"
1121105040532484097,"This is not just about a reckoning with the recent past. This is about what is going on today and threats to our next election, to our defense as a nation. https://t.co/9zHq7oc7OQ"
1120748909347901441,Tune in now! https://t.co/VKXowOjCVy
1120677734718615552,"I enjoyed telling @annfriedman about one of the many times I'm glad I followed my mother's advice. 

Eighteen years old and away from home for the first time, I considered leaving Wellesley College. Mom told me to stick with it. I'm so glad I did. https://t.co/l8ZkpJwc8D"
1120372068774752256,".@RunForSomething has endorsed 38 incredible new candidates, including a Navy Reserveman running to improve health services for veterans and a community organizer who wants to give back to the town that took his family in as refugees. Meet them all here: https://t.co/Bpth5AEC5H"
1120339997792591874,Wonderful news: Three communities of worshippers in Louisiana have surpassed their fundraising goal to rebuild after their historically black churches were lost to arson. Thanks to everyone who contributed and spread the word. https://t.co/uNLCzgmsrN
1120319932288393216,"This #EarthDay, I'm thankful for the millions of young people around the world who have marched and gone on strike to demand action on climate change. 

We know what we need to do: Cut greenhouse emissions in half by 2030. Now we need to do it."
1120013694073810944,"On this holy weekend for many faiths, we must stand united against hatred and violence. I'm praying for everyone affected by today's horrific attacks on Easter worshippers and travelers in Sri Lanka."
1119975243324456962,"Wishing love, hope, and renewal to everyone celebrating Easter today."
1119726463039758342,"To all who are celebrating, chag Pesach sameach!"
1119665878122024966,".@BillClinton on the 20th anniversary of the Columbine school shooting: “The powerful example of today’s young activists, and the enduring commitment of Columbine survivors and their supporters, give us hope that we can pass sensible gun legislation.” https://t.co/54Bp4dyxmi"
1119303055349039109,"Congratulations to @nellwyn for becoming the new CTO for @TheDemocrats. She's a brilliant technologist and leader, and the first woman ever to hold the position. https://t.co/o6SfPPjBFC"
1119266864645984256,"Thank you to Yale and my fellow secretaries of state—@Madeleine, @CondoleezzaRice, and @JohnKerry—for yesterday's conversation about America's place in the world. 

We face enormous challenges and it’s always an honor to talk with dedicated diplomats determined to solve them. https://t.co/IKOIpv4kI7"
1118695781928701954,"I'm so proud of @TerryMcAuliffe for his continued leadership in Virginia. It’s absolutely crucial that we win back state legislatures ahead of next year’s Census and redistricting process, and that’s exactly what he’ll help do in his home state. Thank you for your service, Terry."
1118657313123049472,@yashar It fills my heart with joy and gratitude to see people come together for such a worthy cause and turn a tragedy into a reason for hope. Let’s help get this over the finish line! Link to donate: https://t.co/1qD50Zt55J
1118511067632586752,"It's wonderful to see @LeahGreenB and @EzraLevin recognized for their contributions through @IndivisibleTeam, one of our @OnwardTogether partners. 

As @AyannaPressley says, they are ""a constant source for good."" #TIME100 

https://t.co/uRNm4oZTJK https://t.co/CRwDEcrwOf"
1118210864652390402,"As we hold Paris in our thoughts today, let’s also send some love to our neighbors in Louisiana. Three historically black churches have burned in recent weeks, charring buildings and scattering communities. If you can, contribute to rebuilding funds here: https://t.co/OSteYWzU9v"
1118150778428981249,Here's what an administration would do if it wanted to responsibly deal with immigration and asylum requests at the border. The answer does not include separating families and putting babies in cages. @WomenInTheWorld @FareedZakaria https://t.co/TdYWOQdVcf
1117868843446276096,My heart goes out to Paris. Notre Dame is a symbol of our ability as human beings to unite for a higher purpose—to build breathtaking spaces for worship that no one person could have built on their own. I wish France strength and shared purpose as they grieve and rebuild.
1117794899217272833,"Millions of Americans will put tax checks in the mail today. Meanwhile, the secretary of the treasury and head of the IRS continue to refuse to turn over Trump's tax returns to Congress for reasons even they can't clearly articulate. #TaxDay"
1116844200052633600,"Bill and I are about to go on stage in Michigan with @RedHourBen—I’m not sure what we’ll talk about, I just know I'm looking forward to it. See you soon, Detroit."
1116829811463327745,The president believes he is above the law. The president is wrong. https://t.co/WblIjvkwsl
1116759643370319877,No one in America should die because they can't afford insulin. https://t.co/qV5F2B5fK3
1116723867341529088,"The administration's ban on transgender servicemembers begins today. It is abhorrent. Every American should be able to serve their country, and I can't believe we're still debating that in 2019. We have to reverse this as soon as we can."
1116491177203851264,".@BillClinton and I are about to go on stage in NYC for a chat with @PaulBegala. Who knows what we’re going to talk about, but I’m sure it will include good stories and America's future, and we’ll try not to say the T word. If you're with us at the Beacon Theater, please say hi!"
1116468093931458562,"There is a federal law banning FGM. It is the Department of Justice’s responsibility to defend it. 

They’re choosing instead to abandon the fight for the health and human rights of women and girls around the world. 

If you agree that’s outrageous, let them know: 202-353-1555 https://t.co/ucx74UIFrC"
1116380367601192962,Yes we can. https://t.co/eUmF8hcOBe
1115978960574275584,"When a gun is present in a domestic violence situation, the risk of the woman getting murdered rises by 500 percent. 

Tell your senators to stand up to the NRA, close the ""boyfriend loophole,"" and reauthorize the Violence Against Women Act. https://t.co/zFULxrG22H"
1115710990627348481,"Thank you, @DewSteele, for turning @EmergeAmerica into a powerful force to recruit and train Democratic women to run for office. With 690 Emerge alumni in office, you've helped transform our country’s representation, and (after a good rest!) I can't wait to see what you do next."
1115634229017288709,The astronomical cost of insulin is a public health crisis. https://t.co/9ewKTzLTIO
1115609365246095360,The white nationalists certainly think MAGA is a white nationalist slogan. https://t.co/Pp8Z7hBFRc
1115363164496039937,Family separation profoundly harms children and their parents and we must oppose attempts to continue it at every turn. https://t.co/d7oioBwfwg #familiesbelongtogether
1115246357785264133,Let's be clear: This administration's dehumanization and cruelty toward migrants will not stop after Kirstjen Nielsen leaves office. It is their principal policy.
1114705143591780353,"Got to practice my snap last night with the best in the business. What a great show and night with Ain't Too Proud, The Life and Times of the Temptations. https://t.co/rA3PJyCyc3"
1114158504896606209,"If you have any junior-year college students in your life, make sure they know about Organizing Corps—an eight-week paid training program for young people who want to help Democrats win in 2020. The deadline to apply is April 8: https://t.co/zETMyXqJc9"
1113872256147632130,A reminder of why the 2018 midterms were so important: Tens of thousands of people now have health care in Maine because Gov. Mills fulfilled the will of voters and expanded Medicaid. https://t.co/feHfaoXi9k
1113858361831903232,"When at the @Cher Show... 

Thanks for the company, Bonnie and Mark (winners of our @Omaze contest)!

Photo: @jennyanina https://t.co/bGkEIVeBqM"
1113791717369577479,"Mitch McConnell reportedly has no interest in putting the #ForThePeople Act up to a vote in the Senate. 

Kentuckians: If you agree that we need to get money out of our politics and protect the right to vote, make sure he hears from you. https://t.co/8WqubV1TYZ"
1113454054951260160,"Next week, Bill and I will be in New York on the 11th with @PaulBegala (expect 2020 talk), Detroit on the 12th with @RedHourBen (expect belly laughs), and Philadelphia on the 13th with Nnamdi Asomugha (expect football &amp; Broadway chatter). Looking forward! https://t.co/jGd6elyrnt https://t.co/ESoZp2jrpN"
1113444957493366786,"I wish @TyroneGayle could see this: his family and friends have created a scholarship in his name at his beloved Clemson University to open more doors for African-American students who want to get into politics. If you’d like, you can help fund it here: https://t.co/SS2N78eFe2"
1113429016403427329,"When anti-choice politicians limit access to reproductive care, women die. 

Please read @ilyseh on why we must continue to fight the new wave of six-week abortion bans that make women collateral damage for extremist views: https://t.co/6Hq32TB4Vl"
1113122594734161920,"Only 0.1% of all elected officials in the U.S. identify as LGBTQ. 

Representation matters! 

For National #OutToWin Day, take a moment to ask a talented community leader or organizer to consider running for office: https://t.co/Gy8UiPSeCj"
1113108608600899584,"Today is #EqualPayDay, marking how far into 2019 women have to work to match men's earnings from 2018. It's a good day to call your senators and ask them to support the Paycheck Fairness Act: https://t.co/7BpVLZbIsP"
1113092252665090049,"Facts:

- Puerto Ricans are Americans.
- Puerto Ricans have not received $91 billion in aid. 
- Puerto Rico is still waiting for the help its government should provide as they rebuild after 3,000 deaths and horrific damage."
1112412803057569797,"On this #TransDayOfVisibility, let's affirm that we see, stand by, and celebrate our transgender friends, family, and neighbors. https://t.co/NfvXJbcAzw"
1111252415838371840,It's pretty simple: Men and women in the same job should get the same pay. The House has passed the #PaycheckFairnessAct to help make equal pay a reality. It's 2019! Let's get it done. https://t.co/8wg0yRR3ck
1110977411921965058,"Every single Senate Democrat has signed on as a co-sponsor of the #ForThePeople Act to fix our broken democracy. 

Have Republican senators? Give them a call today and tell them you want automatic voter registration, early voting, and less money in politics: (202) 224-3121"
1110892531359854593,I'm so happy to see candidates winning the right to use campaign funds for child care. We need more moms in office. https://t.co/WxVinX9TnW
1110641150967324672,"A great opportunity for young people in Arizona, Florida, Georgia, Michigan, North Carolina, Pennsylvania, and Wisconsin: Gain in-the-field organizing experience this summer for 2020 and beyond with Organizing Corps. https://t.co/ta665O7UQq"
1110610705101803520,"Wonderful to hear Khizr Khan, with @MeghanMcCain on The View yesterday, speak about the ways patriotism can and should transcend partisanship: https://t.co/mfi1DC9UlV"
1110610159188041729,"@mintimm @kenscudder Congratulations x2, Mini! Such wonderful news."
1110576558815801345,Make another suit. https://t.co/mu9w13xsi0
1110566541236543490,"What can we do? 

Make sure your representatives are holding the administration accountable for this attack on our health care; organize to build political support for more coverage for more people. 

Health care is a human right, and we can realize that right in America."
1110566538866814976,"Unsurprisingly, this was a lie:
https://t.co/ja5tdCtjU6"
1110566538069925889,"If Republicans prevail in court:

- 20 million people will lose coverage
- Protections for pre-existing conditions will be gone
- Young people won't be able to stay on their parents' plans until age 26
- Limits on coverage will return
- Caps on out-of-pocket expenses will be gone"
1110566537335894018,"The move is a dramatic escalation on the attacks on Obamacare in the courts, even for the Trump administration. Under Jeff Sessions, the Justice Department had argued some parts of the law could stand. Now, all of the law's protections will be at the mercy of conservative judges."
1110566536396369920,"The Trump administration opened a new assault on Americans' health care yesterday by telling a federal appeals court that the entire law should be struck down. 

It's a sickening attack on people with pre-existing conditions, seniors, and young people. https://t.co/crIK0aIsvP"
1110268559635243009,"Two realities we must confront: 
1. Climate change won't just affect the coasts. 
2. Climate change is a national security issue. https://t.co/q32xFMjyUn"
1110233938679816192,"In the year since the March For Our Lives, the House has passed a historic bill that would require background checks on all gun purchases. 

Now we need a Senate that will vote on it and a president who will make it reality. https://t.co/zanjh1w8BR"
1109891862649884674,"In the space of a week, two young Parkland survivors have taken their own lives.

Nothing is worth the tremendous costs our young people bear because of our inaction on guns.

https://t.co/Erk20Np8ui"
1109198878501412864,Wonderful news: Selene has been released from detention and is on her way home now. Thanks to everyone who spoke out. https://t.co/2EHPUCffDj
1109135861768249345,"This is an awful story: A DACA recipient in good standing was told by her airline she could work on a route to Mexico. Now she's in detention and ICE is threatening to revoke her status. 

Please sign and get the word out: https://t.co/T98oNTwOFY"
1109079021055328256,"Nine years ago, the Affordable Care Act passed the House. @BarackObama signed it into law two days later. Millions of Americans have gotten care they wouldn't have otherwise, saving and changing lives. Hard work can pay off. Let's keep going. https://t.co/SirS0tevEh"
1108919967150456832,@AOC Tell me about it.
1108761681059069952,"Under @jacindaardern's leadership, New Zealand has banned assault rifles and military-style semi-automatic weapons just six days after the Christchurch mosque attacks. 

Public servants didn't stop at offering thoughts and prayers. They chose to act. https://t.co/HuodopsJFp"
1108396216545669121,"Lost in the news this week: A 40-year-old man died in CBP custody on Monday. 

He is the fourth person to die in detention in recent months. The other fatalities include a 7-year-old girl and an 8-year-old boy. 

Congress must investigate conditions. https://t.co/Fe8p2Is6CO"
1108376539547213824,"""The right of citizens of the United States to vote in any primary or other election... shall not be denied or abridged by the United States or any State by reason of failure to pay any poll tax or other tax."" 

Amendment 24, Section 1. https://t.co/mKgufOUHJa"
1108367038324576256,"If you're thinking about running for office, take the @traindems 30-day challenge. By the end of April, you'll have the knowledge you need to run. 
Sign up now, and bring along a friend to join you: https://t.co/jXo1lw8BRc"
1108048894691368960,Great question: Why is @senatemajldr so afraid of democracy? https://t.co/JRhwVACIsv
1108040441394614272,"What was true in 1995 remains true today: women’s rights are human rights. 

The United States ought to preserve America's role as a leader in the fight for gender equality—not reverse it. 

We must reaffirm the historic Beijing Platform for Action. https://t.co/78wbJHC0W6"
1107999325613744131,"This week's congressional recess is a great opportunity to talk to your representatives face to face about why they should support automatic voter registration, nationwide early voting, and other fixes to our democracy. Find a town hall near you: https://t.co/AKazN0Cw6i"
1107711602038587392,"Young people around the world achieved something extraordinary on Friday: A strike to demand climate action that touched all corners of the globe. 

Countries around the world should listen and act. ""There is no Planet B.” https://t.co/27fbKhBKmB https://t.co/k9ccxUzNO4"
1107693557484183553,"My thoughts are with everyone affected by record-breaking river flooding along the Mississippi and Missouri rivers, particularly hard-hit Nebraska. Nine million people in 14 states are under flood warnings that could persist for weeks. https://t.co/lOsLgmrWW9"
1107668471716950023,"If you want a career in politics but don’t know where to start, take a look at the @TrainDems staff academy. Their mission is to recruit, train, and help place the next generation of Democratic campaign staff: https://t.co/GSjiT1zs46"
1107651849526616064,Let your representatives know what you think about the proposed budget and who it values. Make sure your friends and family do too.
1107651848662671361,"2. Send $8.6 billion to the president's border wall project to address a nonexistent national emergency, on top of $7 billion the administration has already allocated."
1107651847811149834,"Instead of investing in Americans and their families, the Trump budget would: 

1. Add $33 billion to the Defense budget for a total of $718 billion. 

Even without those additions, our defense budget is equal to the military spending of half the world. https://t.co/Vz7XHQWalP"
1107651847072944128,"The budget would cut or remove the following over the next decade:

- $845 billion from Medicare
- $241 billion from Medicaid
- $220 billion from the SNAP nutrition program for low-income families
- $207 billion from federal student loan programs"
1107651846309593088,"An administration's budget says a lot about what—and, more importantly, who—it values. 

So let's talk about the Trump administration's 2020 budget proposal and why it makes clear that this administration doesn’t value seniors, low-income families, and young people."
1107281781915557888,"As 2020 policy discussion gears up, @genebsperling’s piece on the dignity of work is terrific food for thought on why conversations about economic opportunity shouldn’t be confined to traditional metrics. After all, economic opportunity is about people. https://t.co/zt7U3ClVur"
1106532154232766465,"My heart breaks for New Zealand &amp; the global Muslim community. We must continue to fight the perpetuation and normalization of Islamophobia and racism in all its forms. 

White supremacist terrorists must be condemned by leaders everywhere. Their murderous hatred must be stopped."
1106194913656557575,"Three amazing young women—Isra Hirsi, age 16; Haven Coleman, age 12; and Alexandria Villaseño, age 13—have organized youth climate strikes around the country tomorrow. Their demand: a livable future for their generation.

Find a strike and spread the word: https://t.co/AXx41ldvsR https://t.co/i5FVRrGh5u"
1105891138886615041,"To fix our broken democracy, we need automatic voter registration, early voting for everyone, and less money in politics. 

The House passed the #ForThePeopleAct to make those changes. Now it's up to the Senate. 

Ask your senators to co-sponsor the bill: https://t.co/mgeoksChQz"
1105878223815086080,"I'm so proud to support @VoteMamaUS, and let's say it louder for the people in the back: Make moms running for office the norm, not the exception! https://t.co/rFhS8VEpPe"
1105834870553657344,"Historic numbers of people are running for office, and @KChildsGraham's new book captures the inspiration of 35 candidates' stories in one volume—including a foreword from @TammyforIL! As an added bonus, part of the proceeds go to @runforsomething. https://t.co/l55ZeTvzi5 https://t.co/DSR9Vffbob"
1105587869266137089,"I’m so proud of @dougblandry for bringing together 1,800 people from across the country this weekend to learn how to perform one of the most important functions on campaigns: advance work for events. If you’re interested in learning more, sign up at https://t.co/QScmNKzizX! https://t.co/qlrJx96tyQ"
1105572298386522117,"Until he retired recently, Ambassador Bill Burns was the most senior official in the foreign service. His new book, The Back Channel, is another great act of public service in its wise and plainspoken account of the power and purpose of American diplomacy. https://t.co/3JqUmSQsSu https://t.co/NpfnzMdk7f"
1105565358671437824,"The message that women’s rights are human rights was censored on Chinese radio and television in 1995, but it reached the open web. #Web30 #ForTheWeb https://t.co/aZqxxh9YDq"
1105479468544606209,"Our democracy should work for everyone. House Democrats have passed a bill that would fix it through:

- Automatic voter registration
- Early voting everywhere
- Public election financing
- An end to gerrymandering

Call your senators and ask them to support #HR1: (202) 224-3121"
1105114136441208832,"“Changing the type of people who are empowered to run for office, manage campaigns, and move up in elected office does not happen automatically.” New research from the Pipeline Initiative on what stops people from running, and what we can all do to help: https://t.co/1fWHGANQw2 https://t.co/B0rv59iArY"
1104135475827228672,Young women can run the world. These are the stories of some who did—including HFA alum @arosaflores! https://t.co/i9ZxaoYXAt
1104063578041126914,"Women aren't ""bossy."" We're the boss. Words matter, and being aware of gender bias in the way we relate to each other can make workplaces—and the world—better for everyone. Visit https://t.co/s2suGTweCQ for tools to #BiasCorrect. #IWD19 https://t.co/Ib9NKpY9pV"
1104038764748382213,"So think of a woman you know who should run for office. Then take a moment today to ask her to do it. 

Tell her she'll have help from @emergeamerica, @emilyslist, @runforsomething, and you. 

With one question, you could start something pretty big."
1104038763796283392,"For #InternationalWomensDay, I'm issuing you a challenge. 

We know that when women run for office, they're elected at the same rate as men. 

But not as many women run as men—often because people don't ask women to run as often as they ask men."
1104020266458513411,"In other words: Women's rights are human rights and human rights are women's rights. Period. 

Call your members of Congress today and ask them to support the Reproductive Rights Are Human Rights Act: (202) 224-3121 #ReproRightsAreHumanRights"
1104020264713633798,"By requiring annual reporting on women's access to basic health care like contraception, safe abortion, and maternal health care around the world, Congress can make sure the rights of women and girls will no longer be up for grabs in each election."
1104020262499028993,"Women's reproductive rights are human rights that are universal and indivisible. 

Governments do not get to pick and choose whose rights and which rights will be respected."
1104020261412716546,"I introduced reproductive rights sections to the reports while I was secretary of state because access to reproductive health care is a protected human right affecting women's right to life, equality, and freedom from inhumane treatment."
1104020260552957953,Her U.S. asylum officer opens up the State Department's human rights reports and finds no information about those 17 women imprisoned for miscarrying or El Salvador's abortion ban. He deems she has no credible fear of persecution if she returns home. He denies her application.
1104020259068104707,"Imagine how this can play out. A woman living in El Salvador, where abortion is banned, is raped and becomes pregnant. She suffers a miscarriage and decides to flee the country knowing that 17 of her countrywomen were sentenced to up to 40 years in prison after miscarrying."
1104020256283070464,Of particular note: U.S. immigration judges and asylum officers use the human rights reports to evaluate the credibility of an applicant's fear of persecution. Human rights reports that contradict an asylum seeker in virtually any way can be fatal to an asylum application.
1104020255431684096,"Human rights advocates, lawmakers, academics, businesses, NGOs, and other institutions all over the world use the reports to inform their work as well."
1104020254290862080,"Some background: 

All branches of the U.S. government use the State Department's human rights reports to shape policy and inform decision-making around diplomacy and allocations of aid and security."
1104020251551903746,Important legislation introduced yesterday: The Reproductive Rights Are Human Rights Act would correct the Trump administration's dangerous decision to remove reporting on reproductive rights from the State Department's annual reports on human rights practices around the world.
1103113554381754368,"Thanks to @MikeBloomberg for deepening his commitment to progress on clean energy, the opioid epidemic, gun violence prevention, better public schools, and all the other pressing issues our feckless president won't take action on. This is service. https://t.co/6aJXo41uYP"
1103067043048419329,https://t.co/nK9t5Voc6K
1103017718587027456,"I stand by this blurb! ""The Woman's Hour"" is out today in paperback. @efweiss5 https://t.co/xdPWru6WLM"
